,Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI
2995,2018-05-07,35208.140625,35259.80859375,34977.73828125,34983.58984375,12600,33907.76109375,33267.7278125,74.99588979457626
2996,2018-05-08,35216.3203125,35388.87109375,35136.01171875,35349.8515625,14200,33935.1903125,33283.435517578124,73.81477210684778
2997,2018-05-09,35319.3515625,35404.828125,35134.19921875,35198.078125,9400,33965.18734375,33301.47732421875,77.9964744753789
2998,2018-05-10,35246.26953125,35500.76171875,35203.8515625,35353.9609375,8400,33987.269765625,33317.931923828124,73.51507524725379
2999,2018-05-11,35535.7890625,35596.1484375,35262.05859375,35287.98828125,8900,34009.070546875,33336.0888671875,77.73893630686611
3000,2018-05-14,35556.7109375,35642.71875,35456.55859375,35555.828125,9000,34033.276953125,33353.72796875,77.5804996658633
3001,2018-05-15,35543.94140625,35993.53125,35497.921875,35537.8515625,12000,34060.475,33370.218330078125,75.0373890720549
3002,2018-05-16,35387.87890625,35543.890625,35241.62890625,35452.3515625,10900,34087.29375,33386.01637695313,73.42399986790124
3003,2018-05-17,35149.12109375,35510.01171875,35087.8203125,35483.62109375,11000,34115.340546875,33399.849677734375,61.34786494073295
3004,2018-05-18,34848.30078125,35163.109375,34821.62109375,35143.58984375,9500,34145.962578125,33412.17467773437,46.90889198329023
3005,2018-05-21,34616.12890625,34973.94921875,34593.8203125,34873.16015625,6500,34177.623359375,33423.70591796875,36.42941049272686
3006,2018-05-22,34651.23828125,34754.6015625,34550.21875,34601.48828125,12000,34203.61671875,33434.387412109376,37.02757413600462
3007,2018-05-23,34344.91015625,34668.46875,34302.890625,34656.62890625,11300,34224.372109375,33443.23611328125,33.20475614462252
3008,2018-05-24,34663.109375,34741.4609375,34367.828125,34404.140625,15800,34239.27546875,33454.16795898438,44.71734382540838
3009,2018-05-25,34924.87109375,35017.9296875,34700.51953125,34753.46875,10300,34260.637265625,33467.60291015625,43.99016109222484
3010,2018-05-28,35165.48046875,35240.9609375,35006.5,35074.3203125,11200,34287.232109375,33481.80326171875,49.01821155334547
3011,2018-05-29,34949.23828125,35234.140625,34922.1796875,35213.140625,8400,34312.50609375,33495.18110351563,43.15202449252171
3012,2018-05-30,34906.109375,35017.44921875,34735.109375,34876.12890625,10900,34347.10828125,33509.640703125,43.63568593917867
3013,2018-05-31,35322.37890625,35416.03125,34926.078125,35083.80859375,22900,34395.0934375,33527.2633984375,46.18795031419947
3014,2018-06-01,35227.26171875,35438.21875,35177.3515625,35373.98046875,11900,34439.7034375,33545.743056640626,44.267153540689826
3015,2018-06-04,35011.890625,35555.58984375,34982.25,35503.23828125,29400,34477.21765625,33564.73456054687,41.35143750087308
3016,2018-06-05,34903.2109375,35073.12109375,34784.6796875,35029.44921875,8300,34515.156484375,33582.00546875,41.99839290712267
3017,2018-06-06,35178.87890625,35230.5390625,34896.37109375,34932.48828125,10100,34566.80328125,33599.04541015625,50.48537008672693
3018,2018-06-07,35463.078125,35628.48828125,35278.37890625,35278.37890625,8800,34614.736640625,33617.38349609375,60.0821004808413
3019,2018-06-08,35443.671875,35484.94140625,35260.0,35406.46875,9900,34660.122265625,33636.97845703125,64.58950552243061
3020,2018-06-11,35483.46875,35704.83984375,35444.48828125,35472.58984375,11100,34710.418046875,33658.10155273438,64.64793554801105
3021,2018-06-12,35692.51953125,35743.078125,35479.0703125,35525.30078125,11100,34759.16125,33680.10490234375,74.56003963914708
3022,2018-06-13,35739.16015625,35877.41015625,35715.9609375,35835.44140625,11900,34806.531875,33700.960654296876,71.76529707640597
3023,2018-06-14,35599.8203125,35749.87890625,35488.55078125,35743.1015625,9800,34858.146875,33720.979453125,64.36355837380316
3024,2018-06-15,35622.140625,35675.19921875,35419.6796875,35656.26171875,9000,34898.653671875,33740.3360546875,60.71353293193669
3025,2018-06-18,35548.26171875,35721.55078125,35518.73046875,35698.4296875,8100,34937.07953125,33761.13541015625,65.05941274673475
3026,2018-06-19,35286.73828125,35552.46875,35249.05859375,35552.46875,9000,34967.043515625,33779.336796875,58.62219697412129
3027,2018-06-20,35547.328125,35571.37109375,35329.51171875,35329.609375,10200,35000.385078125,33798.42098632813,55.48233546900734
3028,2018-06-21,35432.390625,35678.69140625,35396.96875,35644.05078125,62300,35030.2240625,33816.121787109376,54.951450085709595
3029,2018-06-22,35689.6015625,35741.26171875,35344.48828125,35428.421875,14700,35061.993515625,33836.05854492188,66.03486201223683
3030,2018-06-25,35470.3515625,35806.96875,35430.109375,35783.75,11800,35087.547578125,33854.362548828125,62.751538742587336
3031,2018-06-26,35490.0390625,35616.640625,35338.08984375,35355.71875,11500,35111.239765625,33873.502890625,57.90616656575983
3032,2018-06-27,35217.109375,35618.8515625,35154.2109375,35543.890625,11300,35127.68078125,33891.27473632812,43.71426289730075
3033,2018-06-28,35037.640625,35282.3984375,34937.1484375,35207.19140625,13000,35141.8,33908.02534179688,40.40852182129569
3034,2018-06-29,35423.48046875,35459.05078125,35099.6484375,35128.16015625,37800,35161.723828125,33925.73194335937,48.78204690987131
3035,2018-07-02,35264.41015625,35578.23828125,35106.5703125,35545.21875,14800,35178.70046875,33941.26069335938,41.12795637644743
3036,2018-07-03,35378.6015625,35445.2109375,35195.62890625,35344.2109375,7700,35197.257109375,33957.221650390624,42.73137189124659
3037,2018-07-04,35645.3984375,35667.30859375,35309.671875,35385.51953125,11900,35217.832265625,33974.23899414062,50.873915844031345
3038,2018-07-05,35574.55078125,35748.26171875,35517.7890625,35703.171875,19300,35239.297890625,33990.74870117188,49.104181954814244
3039,2018-07-06,35657.859375,35799.7109375,35532.2109375,35543.66015625,14600,35258.183046875,34006.91919921875,52.055737997998264
3040,2018-07-09,35934.71875,35977.37109375,35779.71875,35835.1015625,8400,35277.4834375,34024.580947265626,62.08473146417264
3041,2018-07-10,36239.62109375,36274.328125,36019.62890625,36068.26953125,8800,35299.068671875,34043.77650390625,62.701221338814385
3042,2018-07-11,36265.9296875,36362.30078125,36169.69921875,36299.26171875,9400,35320.858828125,34063.25595703125,65.80665137750597
3043,2018-07-12,36548.41015625,36699.53125,36422.078125,36424.23046875,12300,35349.76421875,34086.385810546875,66.13124525832151
3044,2018-07-13,36541.62890625,36740.0703125,36501.609375,36635.140625,11900,35382.28921875,34110.96080078125,71.86750974779329
3045,2018-07-16,36323.76953125,36658.7109375,36298.94140625,36658.7109375,9600,35404.601796875,34134.580849609374,65.74475838636052
3046,2018-07-17,36519.9609375,36549.55078125,36261.78125,36390.98828125,9200,35430.674609375,34161.3816015625,75.33837168313703
3047,2018-07-18,36373.44140625,36747.87109375,36320.921875,36722.41015625,18400,35451.75640625,34186.83640625,76.31645778084919
3048,2018-07-19,36351.23046875,36515.578125,36279.328125,36509.078125,9400,35473.855625,34212.17395507813,71.33417650567345
3049,2018-07-20,36496.37109375,36567.33984375,36335.609375,36377.03125,16300,35493.067265625,34237.16890625,78.51235485352456
3050,2018-07-23,36718.6015625,36749.69140625,36491.828125,36501.05078125,8100,35516.305078125,34262.403359375,79.5357487257198
3051,2018-07-24,36825.1015625,36902.05859375,36709.71875,36859.390625,11600,35541.92828125,34288.56872070312,77.97970664314673
3052,2018-07-25,36858.23046875,36947.1796875,36803.1484375,36928.05859375,11000,35571.3353125,34313.78876953125,81.00043771272462
3053,2018-07-26,36984.640625,37061.62109375,36852.53125,36928.37890625,17800,35608.045703125,34339.47751953125,81.3879000927805
3054,2018-07-27,37336.8515625,37368.62109375,37134.87890625,37253.859375,14700,35657.81671875,34366.5397265625,82.0286177260008
3055,2018-07-30,37494.3984375,37533.5,37292.44921875,37491.390625,14100,35715.382109375,34394.841767578124,80.73145577455517
3056,2018-07-31,37606.578125,37644.58984375,37298.75,37534.94921875,14000,35774.48890625,34421.9635546875,81.50922124374785
3057,2018-08-01,37521.62109375,37711.87109375,37432.91015625,37643.87109375,16100,35838.023125,34447.40821289062,75.21445371483628
3058,2018-08-02,37165.16015625,37529.69140625,37128.98828125,37529.69140625,11700,35888.064140625,34470.065810546876,63.676649005079135
3059,2018-08-03,37556.16015625,37582.26953125,37319.609375,37327.16015625,17800,35940.689921875,34494.800810546876,75.12327039217185
3060,2018-08-06,37691.890625,37805.25,37643.2890625,37714.69921875,12400,35991.218125,34520.338515625,74.49453797292664
3061,2018-08-07,37665.80078125,37876.87109375,37586.87890625,37849.2109375,15900,36045.549375,34546.71771484375,78.4435503284157
3062,2018-08-08,37887.55859375,37931.421875,37641.3984375,37756.23828125,9400,36105.178359375,34573.62190429687,81.08284966427678
3063,2018-08-09,38024.37109375,38076.23046875,37939.28125,37994.51171875,15300,36159.218203125,34600.707060546876,81.01888563942829
3064,2018-08-10,37869.23046875,38051.44921875,37815.75,38050.0703125,15600,36212.057578125,34624.840712890626,74.01219844234271
3065,2018-08-13,37644.8984375,37799.5390625,37559.26171875,37693.19140625,11400,36264.717734375,34647.329560546874,66.30620242975377
3066,2018-08-14,37852.0,37932.3984375,37689.7109375,37749.58984375,11300,36323.693515625,34670.803466796875,68.4871500845131
3067,2018-08-16,37663.55859375,37891.921875,37634.12890625,37796.01171875,13000,36373.387109375,34692.790458984375,62.3450327372116
3068,2018-08-17,37947.87890625,38022.3203125,37840.16015625,37898.6015625,10000,36423.083125,34716.46420898438,61.39181046348529
3069,2018-08-20,38278.75,38340.69140625,38050.69140625,38075.0703125,11800,36479.7846875,34739.85661132813,63.73551502879892
3070,2018-08-21,38285.75,38402.9609375,38213.87109375,38360.3203125,8900,36535.8303125,34763.41926757812,62.34850938346941
3071,2018-08-23,38336.76171875,38487.62890625,38227.359375,38416.6484375,11100,36588.71515625,34786.67528320313,65.00588223450124
3072,2018-08-24,38251.80078125,38429.5,38172.76953125,38366.7890625,10700,36638.96796875,34809.27833007812,72.22559562806603
3073,2018-08-27,38694.109375,38736.87890625,38416.73046875,38472.03125,10800,36700.85375,34835.89506835937,72.79656308445954
3074,2018-08-28,38896.62890625,38938.91015625,38760.578125,38814.76171875,9900,36766.343515625,34864.28416992188,73.50554765465068
3075,2018-08-29,38722.9296875,38989.6484375,38679.5703125,38989.6484375,11400,36829.836875,34891.64416992188,69.50222748767351
3076,2018-08-30,38690.1015625,38819.05859375,38581.828125,38796.98046875,10800,36897.904140625,34918.52188476562,65.91496053232942
3077,2018-08-31,38645.0703125,38838.44921875,38562.2109375,38704.83984375,18000,36959.858984375,34946.57944335938,62.773868150985024
3078,2018-09-03,38312.51953125,38934.3515625,38270.01171875,38915.91015625,12300,37017.4615625,34973.432685546875,58.501976367499466
3079,2018-09-04,38157.921875,38518.55859375,38098.6015625,38460.9609375,12500,37066.82796875,35000.42009765625,60.109863378976314
3080,2018-09-05,38018.30859375,38250.609375,37774.421875,38192.94921875,14800,37117.787109375,35024.9775390625,53.366906178974695
3081,2018-09-06,38242.80859375,38320.9609375,37912.5,38161.8515625,9300,37172.8425,35049.477578125,61.55812735390217
3082,2018-09-07,38389.8203125,38421.55859375,38067.21875,38314.55078125,18700,37236.29671875,35074.6271875,59.329547759744166
3083,2018-09-10,37922.171875,38354.51953125,37882.828125,38348.390625,20500,37293.98734375,35096.8462890625,42.88347116715937
3084,2018-09-11,37413.12890625,38043.26953125,37361.19921875,38017.48828125,11900,37333.7803125,35116.1041796875,35.49173567137521
3085,2018-09-12,37717.9609375,37752.578125,37342.0,37546.421875,13600,37382.851328125,35136.75359375,40.51252136603689
3086,2018-09-14,38090.640625,38125.62109375,37859.51953125,37939.2890625,12200,37437.092109375,35158.81060546875,47.72941159636284
3087,2018-09-17,37585.51171875,38027.80859375,37548.9296875,38027.80859375,8800,37475.894375,35178.11595703125,34.652619374404466
3088,2018-09-18,37290.671875,37745.44140625,37242.8515625,37660.19140625,10900,37510.216796875,35196.4763671875,28.321337235360815
3089,2018-09-19,37121.21875,37530.62890625,37062.69140625,37432.9296875,13000,37539.483984375,35214.06865234375,28.35384072859499
3090,2018-09-21,36841.6015625,37489.23828125,35993.640625,37278.890625,41100,37557.621640625,35232.52990234375,26.580792544114914
3091,2018-09-24,36305.01953125,36945.5,36216.94921875,36924.71875,23300,37558.929609375,35249.89029296875,23.636781313784326
3092,2018-09-25,36652.05859375,36705.7890625,36064.1015625,36350.25,20500,37566.6521875,35268.8019921875,31.353970919286724
3093,2018-09-26,36542.26953125,36938.73828125,36357.9296875,36936.640625,21800,37566.529375,35287.5011328125,31.67270919388757
3094,2018-09-27,36324.171875,36711.62109375,36238.23046875,36691.9296875,17800,37562.180234375,35306.13609375,31.118614729168826
3095,2018-09-28,36227.140625,36551.859375,35985.62890625,36452.73828125,22800,37560.24765625,35322.5257421875,26.87814054026927
3096,2018-10-01,36526.140625,36616.640625,35960.6484375,36274.25,21300,37560.37125,35338.90494140625,29.341941182583398
3097,2018-10-03,35975.62890625,36602.8515625,35911.8203125,36602.8515625,25100,37552.415,35351.504140625,28.812651310871928
3098,2018-10-04,35169.16015625,35820.53125,35022.12109375,35820.53125,21300,37528.77359375,35361.21,27.06055518906426
3099,2018-10-05,34376.98828125,35118.5390625,34202.21875,35097.98828125,22100,37486.3859375,35367.82974609375,18.940889973149297
3100,2018-10-08,34474.37890625,34636.4296875,33974.66015625,34412.359375,20400,37441.501484375,35373.96814453125,14.568137299553968
3101,2018-10-09,34299.46875,34711.6796875,34233.5,34651.8203125,30300,37390.988828125,35378.15064453125,15.576050670165145
3102,2018-10-10,34760.890625,34858.3515625,34346.5,34493.2109375,24400,37349.04203125,35383.94669921875,24.39225374612103
3103,2018-10-11,34001.1484375,34325.1796875,33723.53125,34063.8203125,30700,37289.3721875,35384.76875,21.788443525178337
3104,2018-10-12,34733.578125,34808.421875,34279.78125,34291.921875,31300,37237.30671875,35389.54974609375,32.38200454182778
3105,2018-10-15,34865.1015625,35008.6484375,34559.98046875,34971.828125,10600,37184.72078125,35395.09384765625,37.09178924632681
3106,2018-10-16,35162.48046875,35215.7890625,34913.05859375,35004.328125,12900,37135.838828125,35401.20474609375,36.52664694650825
3107,2018-10-17,34779.578125,35605.4296875,34727.16015625,35543.37890625,17700,37080.99796875,35405.04958984375,34.806952757851406
3108,2018-10-19,34315.62890625,34563.2890625,34140.3203125,34563.2890625,16000,37024.00734375,35407.06869140625,33.391774747753374
3109,2018-10-22,34134.37890625,34748.69140625,34082.76171875,34689.390625,17100,36955.57171875,35408.5004296875,32.93309097071834
3110,2018-10-23,33847.23046875,34073.921875,33742.75,33935.87890625,12700,36878.678515625,35407.45244140625,28.110614963789047
3111,2018-10-24,34033.9609375,34300.96875,33726.0703125,34203.69921875,18900,36806.04171875,35408.55849609375,33.13182483624466
3112,2018-10-25,33690.08984375,33838.76171875,33553.1796875,33778.6015625,17400,36722.09234375,35407.94763671875,36.02757863320152
3113,2018-10-26,33349.30859375,33776.80078125,33291.578125,33776.80078125,21300,36628.59109375,35405.72728515625,39.386609391918384
3114,2018-10-29,34067.3984375,34154.6015625,33341.80078125,33549.87890625,28000,36552.554453125,35406.21607421875,46.2745252287591
3115,2018-10-30,33891.12890625,34176.359375,33799.7890625,34068.921875,15800,36477.4790625,35404.9024609375,46.26301162618605
3116,2018-10-31,34442.05078125,34463.37890625,33587.23828125,33963.08984375,25900,36409.280078125,35405.34876953125,47.12911474325831
3117,2018-11-01,34431.96875,34679.9296875,34303.37890625,34650.62890625,22400,36344.64828125,35405.29265625,54.48460214759949
3118,2018-11-02,35011.6484375,35190.19921875,34649.80078125,34743.94921875,38700,36285.923671875,35408.185546875,52.989631665417946
3119,2018-11-05,34950.921875,35123.41015625,34811.6015625,35118.62109375,22200,36219.367109375,35410.42271484375,50.93694772539627
3120,2018-11-06,34991.91015625,35196.03125,34889.71875,35076.23828125,16200,36153.4903125,35412.4203125,48.027354832181054
3121,2018-11-07,35237.6796875,35302.25,35183.171875,35301.87890625,2500,36091.508671875,35414.39115234375,55.47149247631294
3122,2018-11-09,35158.55078125,35287.2890625,35011.23046875,35258.12890625,17100,36029.643671875,35416.32865234375,61.0868832514016
3123,2018-11-12,34812.98828125,35333.21875,34756.80078125,35287.48828125,15700,35952.02125,35414.9844921875,58.55587688331337
3124,2018-11-13,35144.48828125,35187.75,34672.19921875,34846.19140625,12000,35876.9784375,35414.40548828125,66.17487477912226
3125,2018-11-14,35141.98828125,35351.87890625,34986.859375,35330.140625,23300,35805.359609375,35412.5575390625,64.48071977072215
3126,2018-11-15,35260.5390625,35402.0,35118.421875,35145.75,20000,35736.768359375,35409.87017578125,71.8084581243538
3127,2018-11-16,35457.16015625,35545.8515625,35324.37109375,35398.69921875,21100,35673.01015625,35406.45607421875,80.4920911897798
3128,2018-11-19,35774.87890625,35818.828125,35511.1015625,35647.62109375,15600,35622.25734375,35404.522265625,77.9363474495137
3129,2018-11-20,35474.51171875,35731.671875,35416.1796875,35730.76953125,15700,35568.589140625,35401.6426171875,74.89503875397673
3130,2018-11-21,35199.80078125,35494.25,35112.48828125,35492.62109375,13900,35512.218984375,35396.22537109375,63.04708097928437
3131,2018-11-22,34981.01953125,35364.5,34937.98046875,35282.328125,13800,35446.983203125,35390.96181640625,58.819794007984164
3132,2018-11-26,35354.078125,35397.23828125,34896.0703125,35118.08984375,19200,35386.268359375,35387.907109375,55.89180193888689
3133,2018-11-27,35513.140625,35555.16015625,35262.96875,35394.76953125,19100,35338.087734375,35385.93951171875,59.356837679071546
3134,2018-11-28,35716.94921875,35822.16015625,35605.33984375,35635.51953125,27500,35304.164140625,35389.1905078125,61.446272021786214
3135,2018-11-29,36170.41015625,36253.8515625,35946.23828125,35997.2890625,40500,35273.213125,35396.2567578125,63.818916913688994
3136,2018-11-30,36194.30078125,36389.21875,36082.96875,36304.4296875,23300,35235.286328125,35406.2485546875,65.60055353158802
3137,2018-12-03,36241.0,36446.16015625,36099.6796875,36396.69140625,30100,35208.39609375,35417.04,73.63686091034997
3138,2018-12-04,36134.30859375,36295.83984375,36036.390625,36290.48046875,18500,35185.268828125,35425.6457421875,67.7011439652619
3139,2018-12-05,35884.41015625,36048.6484375,35777.80859375,36035.6484375,20800,35160.53265625,35435.038984375,62.197563824461874
3140,2018-12-06,35312.12890625,35707.23046875,35266.76171875,35694.25,22600,35129.943203125,35440.09728515625,50.737619310914894
3141,2018-12-07,35673.25,35730.05078125,35378.26953125,35494.859375,19000,35117.3078125,35447.6837890625,52.9507967615327
3142,2018-12-10,34959.71875,35246.96875,34915.76953125,35204.66015625,18500,35083.461015625,35450.9950390625,39.95455792660913
3143,2018-12-11,35150.01171875,35207.328125,34426.2890625,34584.12890625,22300,35055.615859375,35456.6912890625,45.88958403017894
3144,2018-12-12,35779.0703125,35826.578125,35167.46875,35277.83984375,21600,35044.713828125,35466.71333984375,56.733129377535256
3145,2018-12-13,35929.640625,36095.55859375,35794.51171875,36024.87890625,22600,35038.763828125,35477.84359375,61.2039414739651
3146,2018-12-14,35962.9296875,36019.01953125,35813.8515625,35960.19140625,19000,35027.499609375,35488.4339453125,57.818506866136424
3147,2018-12-17,36270.0703125,36312.30859375,36123.62109375,36129.12890625,17130800,35033.3884375,35500.686796875,59.36392173842449
3148,2018-12-18,36347.078125,36375.37890625,36046.51953125,36226.37890625,20793100,35056.946796875,35511.7114453125,58.04775982989814
3149,2018-12-19,36484.328125,36554.98828125,36381.87109375,36441.4609375,16700,35099.09359375,35521.9043359375,54.361519332488854
3150,2018-12-20,36431.671875,36475.51953125,36202.8984375,36321.1796875,19766300,35138.239453125,35532.3307421875,53.27183818865714
3151,2018-12-21,35742.0703125,36483.48828125,35694.73828125,36449.26953125,18528300,35167.091484375,35540.1208984375,44.15826640566401
3152,2018-12-24,35470.1484375,35910.671875,35423.23828125,35859.66015625,13245200,35181.276640625,35547.23693359375,42.51333531187061
3153,2018-12-26,35649.94140625,35711.26171875,35010.8203125,35443.16015625,16200,35214.2525,35556.752734375,47.3145354393274
3154,2018-12-27,35807.28125,36041.23828125,35781.94921875,36002.109375,13054200,35235.7265625,35569.20314453125,56.2668401646517
3155,2018-12-28,36076.71875,36194.78125,35911.98828125,35911.98828125,10426300,35259.95890625,35584.4212890625,55.2277816244144
3156,2018-12-31,36068.328125,36285.4609375,36033.94921875,36239.19140625,8645400,35278.075859375,35598.005078125,67.57605033690051
3157,2019-01-02,35891.51953125,36236.69921875,35734.01171875,36198.12890625,14705400,35300.3146875,35610.92697265625,61.80645048935948
3158,2019-01-03,35513.7109375,35999.66015625,35475.5703125,35934.5,17400,35324.276328125,35618.9058203125,45.40744306289448
3159,2019-01-04,35695.1015625,35744.19921875,35382.078125,35590.7890625,15855600,35355.49078125,35628.097421875,45.983694503383376
3160,2019-01-07,35850.16015625,36076.94921875,35809.23046875,35971.1796875,14831200,35395.549375,35638.16953125,48.146216982961555
3161,2019-01-08,35980.9296875,36037.3515625,35753.94921875,35964.62109375,16218000,35434.48875,35649.646484375,44.954328561690524
3162,2019-01-09,36212.91015625,36250.5390625,35863.2890625,36181.37109375,20300,35484.94515625,35664.83103515625,47.7788282829328
3163,2019-01-10,36106.5,36269.30859375,36070.76171875,36258.0,17331500,35540.088984375,35680.7479296875,43.68046644487363
3164,2019-01-11,36009.83984375,36214.26171875,35840.6015625,36191.87109375,18100,35578.9378125,35695.8133203125,43.04681131630831
3165,2019-01-14,35853.55859375,36124.94140625,35691.75,36113.26953125,24100,35618.18640625,35709.40021484375,52.22972033380572
3166,2019-01-15,36318.328125,36349.30859375,35950.078125,35950.078125,24000,35655.711953125,35725.9605078125,65.74845296221832
3167,2019-01-16,36321.2890625,36462.03125,36278.609375,36370.73828125,16400,35693.498359375,35744.5842578125,63.34121497314912
3168,2019-01-17,36374.078125,36468.421875,36170.80078125,36413.6015625,20500,35720.746953125,35761.12259765625,61.75188062486636
3169,2019-01-18,36386.609375,36469.98046875,36218.328125,36417.578125,20800,35749.460703125,35777.18369140625,57.1913412378984
3170,2019-01-21,36578.9609375,36701.03125,36351.76953125,36467.12109375,18700,35781.20171875,35795.23509765625,60.917627957786706
3171,2019-01-22,36444.640625,36650.46875,36282.9296875,36649.921875,17300,35805.3409375,35811.18150390625,62.044889647276186
3172,2019-01-23,36108.46875,36521.46875,36037.8984375,36494.12109375,14300,35824.339296875,35824.870703125,63.19077932834088
3173,2019-01-24,36195.1015625,36258.28125,35996.6796875,36146.55078125,23100,35851.9815625,35840.750859375,61.575748806250914
3174,2019-01-25,36025.5390625,36474.48046875,35953.1484375,36245.76953125,23000,35869.602578125,35852.89455078125,54.03319840529795
3175,2019-01-28,35656.69921875,36124.26171875,35565.1484375,36099.62109375,15000,35879.896796875,35863.043203125,43.27953376224012
3176,2019-01-29,35592.5,35734.140625,35375.51171875,35716.71875,16670300,35886.536015625,35872.0630078125,36.17920349746862
3177,2019-01-30,35591.25,35850.41015625,35490.96875,35819.671875,18974200,35889.2178125,35880.6180078125,37.95762380721097
3178,2019-01-31,36256.69140625,36278.12890625,35740.0703125,35805.51171875,18611400,35898.8540625,35892.1992578125,54.5576496450177
3179,2019-02-01,36469.4296875,36778.140625,36221.3203125,36311.73828125,31815100,35918.752421875,35904.04076171875,61.13868765781156
3180,2019-02-04,36582.73828125,36622.76953125,36225.48046875,36456.21875,15600,35946.411171875,35915.9912109375,55.47864599605343
3181,2019-02-05,36616.80859375,36727.828125,36495.828125,36573.0390625,14104800,35979.126953125,35927.54810546875,56.045304826303266
3182,2019-02-06,36975.23046875,37005.25,36680.87890625,36714.5390625,13931600,36011.55,35940.44896484375,60.930679201487585
3183,2019-02-07,36971.08984375,37172.1796875,36898.80078125,37026.55859375,14600,36040.708984375,35953.646015625,60.66006374935702
3184,2019-02-08,36546.48046875,36885.578125,36480.62109375,36873.58984375,21600,36057.299609375,35964.24197265625,49.453872415663845
3185,2019-02-11,36395.03125,36588.41015625,36300.48046875,36585.5,19200,36061.79203125,35974.13923828125,49.17064365888508
3186,2019-02-12,36153.62109375,36465.3984375,36113.91015625,36405.71875,12200,36060.9784375,35982.65349609375,50.77954396779045
3187,2019-02-14,35876.21875,36109.1015625,35799.421875,36065.078125,32500,36053.6828125,35988.95138671875,44.83480800575021
3188,2019-02-15,35808.94921875,36022.5703125,35510.96875,35985.6796875,23000,36047.175625,35995.48978515625,46.37148335503799
3189,2019-02-18,35498.44140625,35912.44140625,35470.76171875,35831.1796875,15900,36039.45625,35999.413984375,47.29586497079209
3190,2019-02-19,35352.609375,35776.0390625,35287.16015625,35543.23828125,10100,36040.265859375,36001.32853515625,46.012259581044404
3191,2019-02-20,35756.26171875,35797.109375,35469.48828125,35564.9296875,12500,36041.92609375,36004.308046875,52.41934652501361
3192,2019-02-21,35898.3515625,35983.0703125,35707.2890625,35837.0,11400,36060.69875,36007.9176953125,43.79369647667875
3193,2019-02-22,35871.48046875,35941.69140625,35795.7890625,35906.01171875,18400,36075.128125,36011.75939453125,38.93111003449198
3194,2019-02-25,36213.37890625,36242.1796875,35901.05859375,35983.80078125,11800,36083.814296875,36018.24939453125,43.696132184153264
3195,2019-02-26,35973.7109375,36172.51953125,35714.16015625,35975.75,17900,36084.695703125,36022.07724609375,39.74398748095294
3196,2019-02-27,35905.4296875,36371.109375,35735.328125,36138.828125,19300,36083.545703125,36025.52279296875,31.199122389100708
3197,2019-02-28,35867.44140625,36085.8515625,35829.1484375,36025.71875,11900,36075.493125,36028.2632421875,30.83231344113888
3198,2019-03-01,36063.80859375,36140.671875,35952.41015625,36018.48828125,16700,36069.827734375,36032.3509375,40.895345547145794
3199,2019-03-05,36442.5390625,36457.44140625,35926.94140625,36141.0703125,21200,36068.991953125,36036.8846875,50.8253705412889
3200,2019-03-06,36636.1015625,36666.46875,36456.8203125,36544.859375,15900,36073.080546875,36042.281640625,58.524025170080236
3201,2019-03-07,36725.421875,36830.25,36590.87890625,36744.01953125,16800,36092.747578125,36048.18904296875,66.07097974161766
3202,2019-03-08,36671.4296875,36753.58984375,36592.9296875,36753.58984375,14600,36116.773203125,36054.606796875,66.40469089682495
3203,2019-03-11,37054.1015625,37106.19140625,36726.390625,36741.5703125,14400,36144.85640625,36064.13169921875,78.79864687599883
3204,2019-03-12,37535.66015625,37586.62890625,37230.8515625,37249.6484375,19500,36179.423984375,36077.56849609375,85.94502323822363
3205,2019-03-13,37752.171875,37797.2890625,37478.87109375,37608.2890625,21000,36212.933046875,36093.2487109375,85.02196785359334
3206,2019-03-14,37754.890625,37907.78125,37693.69140625,37840.640625,15600,36246.664296875,36108.76697265625,84.25171087754902
3207,2019-03-15,38024.3203125,38254.76953125,37760.23046875,37760.23046875,16300,36289.3203125,36127.1640234375,86.45545455627861
3208,2019-03-18,38095.0703125,38369.58984375,37952.1015625,38132.9609375,15900,36340.9475,36144.323828125,85.08588051748274
3209,2019-03-19,38363.46875,38396.05859375,38078.23046875,38218.58984375,15100,36394.31484375,36161.51681640625,94.08689711630481
3210,2019-03-20,38386.75,38489.80859375,38316.2109375,38433.859375,15600,36445.046640625,36177.6231640625,96.54893948809342
3211,2019-03-22,38164.609375,38564.7109375,38089.359375,38452.46875,18200,36488.720234375,36193.70001953125,90.30920344640862
3212,2019-03-25,37808.91015625,38016.76171875,37667.3984375,38016.76171875,17000,36520.640234375,36208.2140234375,79.00029081693593
3213,2019-03-26,38233.41015625,38297.69921875,37800.078125,37886.2890625,14600,36563.1784375,36222.7691796875,79.31495304753051
3214,2019-03-27,38132.87890625,38475.9296875,38001.33984375,38372.03125,18800,36605.63921875,36237.297265625,75.27056169993867
3215,2019-03-28,38545.71875,38593.6484375,38148.44140625,38208.30078125,16000,36659.482421875,36254.96640625,77.70599524832157
3216,2019-04-01,38871.87109375,39115.5703125,38808.73828125,38858.87890625,19800,36710.55328125,36274.80970703125,80.92954507768721
3217,2019-04-02,39056.6484375,39121.69140625,38846.9609375,38988.5703125,19700,36765.26046875,36294.1985546875,79.80611131912677
